Date,Item Name,Category,Price (₹),Quantity Sold,Total Sales (₹)
06-06-2024,Choco Lava Cake,Cake,80,46,3680
06-06-2024,Fruit Cake,Cake,350,46,16100
06-06-2024,Lemon Juice,Beverage,30,46,1380
06-06-2024,Badam Milk,Beverage,40,23,920
06-06-2024,Ghee Cake,Cake,120,35,4200
06-06-2024,Mysore Pak,Sweet,180,40,7200
06-06-2024,Milk Bikis,Biscuit,25,13,325
06-06-2024,Marble Cake,Cake,90,26,2340
06-06-2024,Pineapple Juice,Beverage,35,35,1225
07-06-2024,Parippu Vada,Snack,10,36,360
07-06-2024,Egg Puffs,Snack,20,15,300
07-06-2024,Butter Bun,Bread,15,45,675
07-06-2024,Plum Cake,Cake,150,20,3000
07-06-2024,Pazhampori (Banana Fry),Snack,12,13,156
07-06-2024,Uzhunnu Vada,Snack,12,14,168
07-06-2024,Ullivada,Snack,10,12,120
07-06-2024,Banana Chips,Snack,100,41,4100
07-06-2024,Tea Biscuit,Biscuit,30,50,1500
07-06-2024,Chicken Puffs,Snack,25,16,400
07-06-2024,Ela Ada,Sweet,20,42,840
07-06-2024,Cream Bun,Bread,20,20,400
07-06-2024,Nannari Sharbat,Beverage,25,10,250
07-06-2024,Sugiyan,Sweet,15,11,165
07-06-2024,Neyyappam,Sweet,20,35,700
07-06-2024,Black Forest Cake,Cake,500,47,23500
07-06-2024,Mixture,Snack,120,14,1680
07-06-2024,Jilebi,Sweet,50,19,950
07-06-2024,Butter Biscuit,Biscuit,25,46,1150
07-06-2024,Vettu Cake,Cake,15,25,375
07-06-2024,Milk Bun,Bread,18,47,846
07-06-2024,Choco Lava Cake,Cake,80,23,1840
07-06-2024,Fruit Cake,Cake,350,34,11900
07-06-2024,Lemon Juice,Beverage,30,7,210
07-06-2024,Badam Milk,Beverage,40,44,1760
07-06-2024,Ghee Cake,Cake,120,48,5760
07-06-2024,Mysore Pak,Sweet,180,24,4320
07-06-2024,Milk Bikis,Biscuit,25,29,725
07-06-2024,Marble Cake,Cake,90,26,2340
07-06-2024,Pineapple Juice,Beverage,35,48,1680
08-06-2024,Parippu Vada,Snack,10,45,450
08-06-2024,Egg Puffs,Snack,20,21,420
08-06-2024,Butter Bun,Bread,15,35,525
08-06-2024,Plum Cake,Cake,150,29,4350
08-06-2024,Pazhampori (Banana Fry),Snack,12,22,264
08-06-2024,Uzhunnu Vada,Snack,12,45,540
08-06-2024,Ullivada,Snack,10,14,140
08-06-2024,Banana Chips,Snack,100,16,1600
08-06-2024,Tea Biscuit,Biscuit,30,39,1170
08-06-2024,Chicken Puffs,Snack,25,34,850
08-06-2024,Ela Ada,Sweet,20,5,100
08-06-2024,Cream Bun,Bread,20,37,740
08-06-2024,Nannari Sharbat,Beverage,25,41,1025
08-06-2024,Sugiyan,Sweet,15,50,750
08-06-2024,Neyyappam,Sweet,20,27,540
08-06-2024,Black Forest Cake,Cake,500,47,23500
08-06-2024,Mixture,Snack,120,45,5400
08-06-2024,Jilebi,Sweet,50,31,1550
08-06-2024,Butter Biscuit,Biscuit,25,18,450
08-06-2024,Vettu Cake,Cake,15,19,285
08-06-2024,Milk Bun,Bread,18,17,306
08-06-2024,Choco Lava Cake,Cake,80,22,1760
08-06-2024,Fruit Cake,Cake,350,18,6300
08-06-2024,Lemon Juice,Beverage,30,11,330
08-06-2024,Badam Milk,Beverage,40,40,1600
08-06-2024,Ghee Cake,Cake,120,25,3000
08-06-2024,Mysore Pak,Sweet,180,46,8280
08-06-2024,Milk Bikis,Biscuit,25,45,1125
08-06-2024,Marble Cake,Cake,90,31,2790
08-06-2024,Pineapple Juice,Beverage,35,36,1260
09-06-2024,Parippu Vada,Snack,10,43,430
09-06-2024,Egg Puffs,Snack,20,21,420
09-06-2024,Butter Bun,Bread,15,23,345
09-06-2024,Plum Cake,Cake,150,14,2100
09-06-2024,Pazhampori (Banana Fry),Snack,12,30,360
09-06-2024,Uzhunnu Vada,Snack,12,29,348
09-06-2024,Ullivada,Snack,10,37,370
09-06-2024,Banana Chips,Snack,100,18,1800
09-06-2024,Tea Biscuit,Biscuit,30,36,1080
09-06-2024,Chicken Puffs,Snack,25,32,800
09-06-2024,Ela Ada,Sweet,20,44,880
09-06-2024,Cream Bun,Bread,20,25,500
09-06-2024,Nannari Sharbat,Beverage,25,44,1100
09-06-2024,Sugiyan,Sweet,15,49,735
09-06-2024,Neyyappam,Sweet,20,39,780
09-06-2024,Black Forest Cake,Cake,500,11,5500
09-06-2024,Mixture,Snack,120,32,3840
09-06-2024,Jilebi,Sweet,50,14,700
09-06-2024,Butter Biscuit,Biscuit,25,5,125
09-06-2024,Vettu Cake,Cake,15,39,585
09-06-2024,Milk Bun,Bread,18,7,126
09-06-2024,Choco Lava Cake,Cake,80,16,1280
09-06-2024,Fruit Cake,Cake,350,32,11200
09-06-2024,Lemon Juice,Beverage,30,11,330
09-06-2024,Badam Milk,Beverage,40,20,800
09-06-2024,Ghee Cake,Cake,120,12,1440
09-06-2024,Mysore Pak,Sweet,180,37,6660
09-06-2024,Milk Bikis,Biscuit,25,30,750
09-06-2024,Marble Cake,Cake,90,29,2610
09-06-2024,Pineapple Juice,Beverage,35,9,315
10-06-2024,Parippu Vada,Snack,10,6,60
10-06-2024,Egg Puffs,Snack,20,11,220
10-06-2024,Butter Bun,Bread,15,34,510
10-06-2024,Plum Cake,Cake,150,12,1800
10-06-2024,Pazhampori (Banana Fry),Snack,12,48,576
10-06-2024,Uzhunnu Vada,Snack,12,18,216
10-06-2024,Ullivada,Snack,10,27,270
10-06-2024,Banana Chips,Snack,100,41,4100
10-06-2024,Tea Biscuit,Biscuit,30,28,840
10-06-2024,Chicken Puffs,Snack,25,42,1050
10-06-2024,Ela Ada,Sweet,20,5,100
10-06-2024,Cream Bun,Bread,20,44,880
10-06-2024,Nannari Sharbat,Beverage,25,5,125
10-06-2024,Sugiyan,Sweet,15,32,480
10-06-2024,Neyyappam,Sweet,20,40,800
10-06-2024,Black Forest Cake,Cake,500,41,20500
10-06-2024,Mixture,Snack,120,27,3240
10-06-2024,Jilebi,Sweet,50,5,250
10-06-2024,Butter Biscuit,Biscuit,25,22,550
10-06-2024,Vettu Cake,Cake,15,30,450
10-06-2024,Milk Bun,Bread,18,43,774
10-06-2024,Choco Lava Cake,Cake,80,23,1840
10-06-2024,Fruit Cake,Cake,350,7,2450
10-06-2024,Lemon Juice,Beverage,30,14,420
10-06-2024,Badam Milk,Beverage,40,15,600
10-06-2024,Ghee Cake,Cake,120,23,2760
10-06-2024,Mysore Pak,Sweet,180,49,8820
10-06-2024,Milk Bikis,Biscuit,25,21,525
10-06-2024,Marble Cake,Cake,90,18,1620
10-06-2024,Pineapple Juice,Beverage,35,42,1470
11-06-2024,Parippu Vada,Snack,10,25,250
11-06-2024,Egg Puffs,Snack,20,48,960
11-06-2024,Butter Bun,Bread,15,29,435
11-06-2024,Plum Cake,Cake,150,22,3300
11-06-2024,Pazhampori (Banana Fry),Snack,12,6,72
11-06-2024,Uzhunnu Vada,Snack,12,8,96
11-06-2024,Ullivada,Snack,10,19,190
11-06-2024,Banana Chips,Snack,100,25,2500
11-06-2024,Tea Biscuit,Biscuit,30,39,1170
11-06-2024,Chicken Puffs,Snack,25,38,950
11-06-2024,Ela Ada,Sweet,20,44,880
11-06-2024,Cream Bun,Bread,20,26,520
11-06-2024,Nannari Sharbat,Beverage,25,36,900
11-06-2024,Sugiyan,Sweet,15,44,660
11-06-2024,Neyyappam,Sweet,20,43,860
11-06-2024,Black Forest Cake,Cake,500,9,4500
11-06-2024,Mixture,Snack,120,16,1920
11-06-2024,Jilebi,Sweet,50,9,450
11-06-2024,Butter Biscuit,Biscuit,25,20,500
11-06-2024,Vettu Cake,Cake,15,42,630
11-06-2024,Milk Bun,Bread,18,46,828
11-06-2024,Choco Lava Cake,Cake,80,28,2240
11-06-2024,Fruit Cake,Cake,350,34,11900
11-06-2024,Lemon Juice,Beverage,30,8,240
11-06-2024,Badam Milk,Beverage,40,23,920
11-06-2024,Ghee Cake,Cake,120,33,3960
11-06-2024,Mysore Pak,Sweet,180,29,5220
11-06-2024,Milk Bikis,Biscuit,25,30,750
11-06-2024,Marble Cake,Cake,90,49,4410
11-06-2024,Pineapple Juice,Beverage,35,16,560
12-06-2024,Parippu Vada,Snack,10,13,130
12-06-2024,Egg Puffs,Snack,20,25,500
12-06-2024,Butter Bun,Bread,15,21,315
12-06-2024,Plum Cake,Cake,150,42,6300
12-06-2024,Pazhampori (Banana Fry),Snack,12,39,468
12-06-2024,Uzhunnu Vada,Snack,12,32,384
12-06-2024,Ullivada,Snack,10,7,70
12-06-2024,Banana Chips,Snack,100,10,1000
12-06-2024,Tea Biscuit,Biscuit,30,14,420
12-06-2024,Chicken Puffs,Snack,25,24,600
12-06-2024,Ela Ada,Sweet,20,47,940
12-06-2024,Cream Bun,Bread,20,13,260
12-06-2024,Nannari Sharbat,Beverage,25,7,175
12-06-2024,Sugiyan,Sweet,15,41,615
12-06-2024,Neyyappam,Sweet,20,22,440
12-06-2024,Black Forest Cake,Cake,500,10,5000
12-06-2024,Mixture,Snack,120,35,4200
12-06-2024,Jilebi,Sweet,50,28,1400
12-06-2024,Butter Biscuit,Biscuit,25,44,1100
12-06-2024,Vettu Cake,Cake,15,28,420
12-06-2024,Milk Bun,Bread,18,10,180
12-06-2024,Choco Lava Cake,Cake,80,31,2480
12-06-2024,Fruit Cake,Cake,350,44,15400
12-06-2024,Lemon Juice,Beverage,30,18,540
12-06-2024,Badam Milk,Beverage,40,12,480
12-06-2024,Ghee Cake,Cake,120,46,5520
12-06-2024,Mysore Pak,Sweet,180,29,5220
12-06-2024,Milk Bikis,Biscuit,25,38,950
12-06-2024,Marble Cake,Cake,90,35,3150
12-06-2024,Pineapple Juice,Beverage,35,22,770
13-06-2024,Parippu Vada,Snack,10,50,500
13-06-2024,Egg Puffs,Snack,20,35,700
13-06-2024,Butter Bun,Bread,15,19,285
13-06-2024,Plum Cake,Cake,150,15,2250
13-06-2024,Pazhampori (Banana Fry),Snack,12,41,492
13-06-2024,Uzhunnu Vada,Snack,12,40,480
13-06-2024,Ullivada,Snack,10,35,350
13-06-2024,Banana Chips,Snack,100,39,3900
13-06-2024,Tea Biscuit,Biscuit,30,29,870
13-06-2024,Chicken Puffs,Snack,25,42,1050
13-06-2024,Ela Ada,Sweet,20,9,180
13-06-2024,Cream Bun,Bread,20,39,780
13-06-2024,Nannari Sharbat,Beverage,25,38,950
13-06-2024,Sugiyan,Sweet,15,50,750
13-06-2024,Neyyappam,Sweet,20,28,560
13-06-2024,Black Forest Cake,Cake,500,25,12500
13-06-2024,Mixture,Snack,120,6,720
13-06-2024,Jilebi,Sweet,50,48,2400
13-06-2024,Butter Biscuit,Biscuit,25,38,950
13-06-2024,Vettu Cake,Cake,15,36,540
13-06-2024,Milk Bun,Bread,18,38,684
13-06-2024,Choco Lava Cake,Cake,80,18,1440
13-06-2024,Fruit Cake,Cake,350,31,10850
13-06-2024,Lemon Juice,Beverage,30,7,210
13-06-2024,Badam Milk,Beverage,40,20,800
13-06-2024,Ghee Cake,Cake,120,41,4920
13-06-2024,Mysore Pak,Sweet,180,24,4320
13-06-2024,Milk Bikis,Biscuit,25,14,350
13-06-2024,Marble Cake,Cake,90,50,4500
13-06-2024,Pineapple Juice,Beverage,35,9,315
14-06-2024,Parippu Vada,Snack,10,8,80
14-06-2024,Egg Puffs,Snack,20,11,220
14-06-2024,Butter Bun,Bread,15,45,675
14-06-2024,Plum Cake,Cake,150,17,2550
14-06-2024,Pazhampori (Banana Fry),Snack,12,13,156
14-06-2024,Uzhunnu Vada,Snack,12,12,144
14-06-2024,Ullivada,Snack,10,30,300
14-06-2024,Banana Chips,Snack,100,38,3800
14-06-2024,Tea Biscuit,Biscuit,30,8,240
14-06-2024,Chicken Puffs,Snack,25,8,200
14-06-2024,Ela Ada,Sweet,20,28,560
14-06-2024,Cream Bun,Bread,20,44,880
14-06-2024,Nannari Sharbat,Beverage,25,50,1250
14-06-2024,Sugiyan,Sweet,15,10,150
14-06-2024,Neyyappam,Sweet,20,20,400
14-06-2024,Black Forest Cake,Cake,500,34,17000
14-06-2024,Mixture,Snack,120,34,4080
14-06-2024,Jilebi,Sweet,50,14,700
14-06-2024,Butter Biscuit,Biscuit,25,39,975
14-06-2024,Vettu Cake,Cake,15,6,90
14-06-2024,Milk Bun,Bread,18,27,486
14-06-2024,Choco Lava Cake,Cake,80,14,1120
14-06-2024,Fruit Cake,Cake,350,10,3500
14-06-2024,Lemon Juice,Beverage,30,47,1410
14-06-2024,Badam Milk,Beverage,40,49,1960
14-06-2024,Ghee Cake,Cake,120,7,840
14-06-2024,Mysore Pak,Sweet,180,16,2880
14-06-2024,Milk Bikis,Biscuit,25,30,750
14-06-2024,Marble Cake,Cake,90,29,2610
14-06-2024,Pineapple Juice,Beverage,35,47,1645
15-06-2024,Parippu Vada,Snack,10,13,130
15-06-2024,Egg Puffs,Snack,20,32,640
15-06-2024,Butter Bun,Bread,15,47,705
15-06-2024,Plum Cake,Cake,150,11,1650
15-06-2024,Pazhampori (Banana Fry),Snack,12,28,336
15-06-2024,Uzhunnu Vada,Snack,12,48,576
15-06-2024,Ullivada,Snack,10,7,70
15-06-2024,Banana Chips,Snack,100,34,3400
15-06-2024,Tea Biscuit,Biscuit,30,20,600
15-06-2024,Chicken Puffs,Snack,25,36,900
15-06-2024,Ela Ada,Sweet,20,31,620
15-06-2024,Cream Bun,Bread,20,16,320
15-06-2024,Nannari Sharbat,Beverage,25,20,500
15-06-2024,Sugiyan,Sweet,15,32,480
15-06-2024,Neyyappam,Sweet,20,13,260
15-06-2024,Black Forest Cake,Cake,500,50,25000
15-06-2024,Mixture,Snack,120,13,1560
15-06-2024,Jilebi,Sweet,50,12,600
15-06-2024,Butter Biscuit,Biscuit,25,32,800
15-06-2024,Vettu Cake,Cake,15,42,630
15-06-2024,Milk Bun,Bread,18,14,252
15-06-2024,Choco Lava Cake,Cake,80,5,400
15-06-2024,Fruit Cake,Cake,350,25,8750
15-06-2024,Lemon Juice,Beverage,30,44,1320
15-06-2024,Badam Milk,Beverage,40,45,1800
15-06-2024,Ghee Cake,Cake,120,27,3240
15-06-2024,Mysore Pak,Sweet,180,26,4680
15-06-2024,Milk Bikis,Biscuit,25,31,775
15-06-2024,Marble Cake,Cake,90,6,540
15-06-2024,Pineapple Juice,Beverage,35,45,1575
16-06-2024,Parippu Vada,Snack,10,33,330
16-06-2024,Egg Puffs,Snack,20,47,940
16-06-2024,Butter Bun,Bread,15,14,210
16-06-2024,Plum Cake,Cake,150,36,5400
16-06-2024,Pazhampori (Banana Fry),Snack,12,26,312
16-06-2024,Uzhunnu Vada,Snack,12,43,516
16-06-2024,Ullivada,Snack,10,11,110
16-06-2024,Banana Chips,Snack,100,6,600
16-06-2024,Tea Biscuit,Biscuit,30,24,720
16-06-2024,Chicken Puffs,Snack,25,10,250
16-06-2024,Ela Ada,Sweet,20,18,360
16-06-2024,Cream Bun,Bread,20,25,500
16-06-2024,Nannari Sharbat,Beverage,25,17,425
16-06-2024,Sugiyan,Sweet,15,6,90
16-06-2024,Neyyappam,Sweet,20,19,380
16-06-2024,Black Forest Cake,Cake,500,27,13500
16-06-2024,Mixture,Snack,120,40,4800
16-06-2024,Jilebi,Sweet,50,13,650
16-06-2024,Butter Biscuit,Biscuit,25,28,700
16-06-2024,Vettu Cake,Cake,15,46,690
16-06-2024,Milk Bun,Bread,18,43,774
16-06-2024,Choco Lava Cake,Cake,80,15,1200
16-06-2024,Fruit Cake,Cake,350,50,17500
16-06-2024,Lemon Juice,Beverage,30,15,450
16-06-2024,Badam Milk,Beverage,40,27,1080
16-06-2024,Ghee Cake,Cake,120,43,5160
16-06-2024,Mysore Pak,Sweet,180,18,3240
16-06-2024,Milk Bikis,Biscuit,25,35,875
16-06-2024,Marble Cake,Cake,90,31,2790
16-06-2024,Pineapple Juice,Beverage,35,47,1645
17-06-2024,Parippu Vada,Snack,10,50,500
17-06-2024,Egg Puffs,Snack,20,20,400
17-06-2024,Butter Bun,Bread,15,39,585
17-06-2024,Plum Cake,Cake,150,50,7500
17-06-2024,Pazhampori (Banana Fry),Snack,12,7,84
17-06-2024,Uzhunnu Vada,Snack,12,20,240
17-06-2024,Ullivada,Snack,10,42,420
17-06-2024,Banana Chips,Snack,100,49,4900
17-06-2024,Tea Biscuit,Biscuit,30,11,330
17-06-2024,Chicken Puffs,Snack,25,47,1175
17-06-2024,Ela Ada,Sweet,20,12,240
17-06-2024,Cream Bun,Bread,20,50,1000
17-06-2024,Nannari Sharbat,Beverage,25,25,625
17-06-2024,Sugiyan,Sweet,15,17,255
17-06-2024,Neyyappam,Sweet,20,39,780
17-06-2024,Black Forest Cake,Cake,500,41,20500
17-06-2024,Mixture,Snack,120,50,6000
17-06-2024,Jilebi,Sweet,50,41,2050
17-06-2024,Butter Biscuit,Biscuit,25,39,975
17-06-2024,Vettu Cake,Cake,15,25,375
17-06-2024,Milk Bun,Bread,18,42,756
17-06-2024,Choco Lava Cake,Cake,80,25,2000
17-06-2024,Fruit Cake,Cake,350,19,6650
17-06-2024,Lemon Juice,Beverage,30,27,810
17-06-2024,Badam Milk,Beverage,40,5,200
17-06-2024,Ghee Cake,Cake,120,43,5160
17-06-2024,Mysore Pak,Sweet,180,31,5580
17-06-2024,Milk Bikis,Biscuit,25,17,425
17-06-2024,Marble Cake,Cake,90,41,3690
17-06-2024,Pineapple Juice,Beverage,35,38,1330
18-06-2024,Parippu Vada,Snack,10,30,300
18-06-2024,Egg Puffs,Snack,20,22,440
18-06-2024,Butter Bun,Bread,15,41,615
18-06-2024,Plum Cake,Cake,150,39,5850
18-06-2024,Pazhampori (Banana Fry),Snack,12,37,444
18-06-2024,Uzhunnu Vada,Snack,12,42,504
18-06-2024,Ullivada,Snack,10,9,90
18-06-2024,Banana Chips,Snack,100,43,4300
18-06-2024,Tea Biscuit,Biscuit,30,36,1080
18-06-2024,Chicken Puffs,Snack,25,23,575
18-06-2024,Ela Ada,Sweet,20,29,580
18-06-2024,Cream Bun,Bread,20,40,800
18-06-2024,Nannari Sharbat,Beverage,25,44,1100
18-06-2024,Sugiyan,Sweet,15,43,645
18-06-2024,Neyyappam,Sweet,20,46,920
18-06-2024,Black Forest Cake,Cake,500,35,17500
18-06-2024,Mixture,Snack,120,9,1080
18-06-2024,Jilebi,Sweet,50,36,1800
18-06-2024,Butter Biscuit,Biscuit,25,12,300
18-06-2024,Vettu Cake,Cake,15,10,150
18-06-2024,Milk Bun,Bread,18,27,486
18-06-2024,Choco Lava Cake,Cake,80,32,2560
18-06-2024,Fruit Cake,Cake,350,32,11200
18-06-2024,Lemon Juice,Beverage,30,45,1350
18-06-2024,Badam Milk,Beverage,40,29,1160
18-06-2024,Ghee Cake,Cake,120,16,1920
18-06-2024,Mysore Pak,Sweet,180,14,2520
18-06-2024,Milk Bikis,Biscuit,25,33,825
18-06-2024,Marble Cake,Cake,90,42,3780
18-06-2024,Pineapple Juice,Beverage,35,16,560
19-06-2024,Parippu Vada,Snack,10,43,430
19-06-2024,Egg Puffs,Snack,20,25,500
19-06-2024,Butter Bun,Bread,15,26,390
19-06-2024,Plum Cake,Cake,150,24,3600
19-06-2024,Pazhampori (Banana Fry),Snack,12,15,180
19-06-2024,Uzhunnu Vada,Snack,12,43,516
19-06-2024,Ullivada,Snack,10,45,450
19-06-2024,Banana Chips,Snack,100,21,2100
19-06-2024,Tea Biscuit,Biscuit,30,21,630
19-06-2024,Chicken Puffs,Snack,25,11,275
19-06-2024,Ela Ada,Sweet,20,19,380
19-06-2024,Cream Bun,Bread,20,47,940
19-06-2024,Nannari Sharbat,Beverage,25,14,350
19-06-2024,Sugiyan,Sweet,15,30,450
19-06-2024,Neyyappam,Sweet,20,25,500
19-06-2024,Black Forest Cake,Cake,500,49,24500
19-06-2024,Mixture,Snack,120,23,2760
19-06-2024,Jilebi,Sweet,50,9,450
19-06-2024,Butter Biscuit,Biscuit,25,34,850
19-06-2024,Vettu Cake,Cake,15,28,420
19-06-2024,Milk Bun,Bread,18,7,126
19-06-2024,Choco Lava Cake,Cake,80,34,2720
19-06-2024,Fruit Cake,Cake,350,37,12950
19-06-2024,Lemon Juice,Beverage,30,8,240
19-06-2024,Badam Milk,Beverage,40,32,1280
19-06-2024,Ghee Cake,Cake,120,47,5640
19-06-2024,Mysore Pak,Sweet,180,41,7380
19-06-2024,Milk Bikis,Biscuit,25,34,850
19-06-2024,Marble Cake,Cake,90,20,1800
19-06-2024,Pineapple Juice,Beverage,35,33,1155
20-06-2024,Parippu Vada,Snack,10,32,320
20-06-2024,Egg Puffs,Snack,20,20,400
20-06-2024,Butter Bun,Bread,15,30,450
20-06-2024,Plum Cake,Cake,150,28,4200
20-06-2024,Pazhampori (Banana Fry),Snack,12,11,132
20-06-2024,Uzhunnu Vada,Snack,12,18,216
20-06-2024,Ullivada,Snack,10,20,200
20-06-2024,Banana Chips,Snack,100,17,1700
20-06-2024,Tea Biscuit,Biscuit,30,32,960
20-06-2024,Chicken Puffs,Snack,25,38,950
20-06-2024,Ela Ada,Sweet,20,32,640
20-06-2024,Cream Bun,Bread,20,43,860
20-06-2024,Nannari Sharbat,Beverage,25,15,375
20-06-2024,Sugiyan,Sweet,15,46,690
20-06-2024,Neyyappam,Sweet,20,48,960
20-06-2024,Black Forest Cake,Cake,500,48,24000
20-06-2024,Mixture,Snack,120,13,1560
20-06-2024,Jilebi,Sweet,50,36,1800
20-06-2024,Butter Biscuit,Biscuit,25,21,525
20-06-2024,Vettu Cake,Cake,15,21,315
20-06-2024,Milk Bun,Bread,18,30,540
20-06-2024,Choco Lava Cake,Cake,80,47,3760
20-06-2024,Fruit Cake,Cake,350,6,2100
20-06-2024,Lemon Juice,Beverage,30,9,270
20-06-2024,Badam Milk,Beverage,40,33,1320
20-06-2024,Ghee Cake,Cake,120,16,1920
20-06-2024,Mysore Pak,Sweet,180,8,1440
20-06-2024,Milk Bikis,Biscuit,25,47,1175
20-06-2024,Marble Cake,Cake,90,23,2070
20-06-2024,Pineapple Juice,Beverage,35,18,630
21-06-2024,Parippu Vada,Snack,10,17,170
21-06-2024,Egg Puffs,Snack,20,49,980
21-06-2024,Butter Bun,Bread,15,11,165
21-06-2024,Plum Cake,Cake,150,34,5100
21-06-2024,Pazhampori (Banana Fry),Snack,12,46,552
21-06-2024,Uzhunnu Vada,Snack,12,38,456
21-06-2024,Ullivada,Snack,10,34,340
21-06-2024,Banana Chips,Snack,100,26,2600
21-06-2024,Tea Biscuit,Biscuit,30,20,600
21-06-2024,Chicken Puffs,Snack,25,22,550
21-06-2024,Ela Ada,Sweet,20,21,420
21-06-2024,Cream Bun,Bread,20,50,1000
21-06-2024,Nannari Sharbat,Beverage,25,43,1075
21-06-2024,Sugiyan,Sweet,15,6,90
21-06-2024,Neyyappam,Sweet,20,25,500
21-06-2024,Black Forest Cake,Cake,500,25,12500
21-06-2024,Mixture,Snack,120,45,5400
21-06-2024,Jilebi,Sweet,50,50,2500
21-06-2024,Butter Biscuit,Biscuit,25,11,275
21-06-2024,Vettu Cake,Cake,15,47,705
21-06-2024,Milk Bun,Bread,18,14,252
21-06-2024,Choco Lava Cake,Cake,80,39,3120
21-06-2024,Fruit Cake,Cake,350,15,5250
21-06-2024,Lemon Juice,Beverage,30,13,390
21-06-2024,Badam Milk,Beverage,40,18,720
21-06-2024,Ghee Cake,Cake,120,6,720
21-06-2024,Mysore Pak,Sweet,180,37,6660
21-06-2024,Milk Bikis,Biscuit,25,9,225
21-06-2024,Marble Cake,Cake,90,12,1080
21-06-2024,Pineapple Juice,Beverage,35,6,210
22-06-2024,Parippu Vada,Snack,10,49,490
22-06-2024,Egg Puffs,Snack,20,28,560
22-06-2024,Butter Bun,Bread,15,22,330
22-06-2024,Plum Cake,Cake,150,7,1050
22-06-2024,Pazhampori (Banana Fry),Snack,12,18,216
22-06-2024,Uzhunnu Vada,Snack,12,35,420
22-06-2024,Ullivada,Snack,10,31,310
22-06-2024,Banana Chips,Snack,100,35,3500
22-06-2024,Tea Biscuit,Biscuit,30,23,690
22-06-2024,Chicken Puffs,Snack,25,35,875
22-06-2024,Ela Ada,Sweet,20,42,840
22-06-2024,Cream Bun,Bread,20,17,340
22-06-2024,Nannari Sharbat,Beverage,25,40,1000
22-06-2024,Sugiyan,Sweet,15,43,645
22-06-2024,Neyyappam,Sweet,20,48,960
22-06-2024,Black Forest Cake,Cake,500,6,3000
22-06-2024,Mixture,Snack,120,8,960
22-06-2024,Jilebi,Sweet,50,42,2100
22-06-2024,Butter Biscuit,Biscuit,25,41,1025
22-06-2024,Vettu Cake,Cake,15,19,285
22-06-2024,Milk Bun,Bread,18,30,540
22-06-2024,Choco Lava Cake,Cake,80,44,3520
22-06-2024,Fruit Cake,Cake,350,26,9100
22-06-2024,Lemon Juice,Beverage,30,50,1500
22-06-2024,Badam Milk,Beverage,40,38,1520
22-06-2024,Ghee Cake,Cake,120,24,2880
22-06-2024,Mysore Pak,Sweet,180,21,3780
22-06-2024,Milk Bikis,Biscuit,25,9,225
22-06-2024,Marble Cake,Cake,90,25,2250
22-06-2024,Pineapple Juice,Beverage,35,10,350
23-06-2024,Parippu Vada,Snack,10,43,430
23-06-2024,Egg Puffs,Snack,20,19,380
23-06-2024,Butter Bun,Bread,15,8,120
23-06-2024,Plum Cake,Cake,150,35,5250
23-06-2024,Pazhampori (Banana Fry),Snack,12,12,144
23-06-2024,Uzhunnu Vada,Snack,12,36,432
23-06-2024,Ullivada,Snack,10,40,400
23-06-2024,Banana Chips,Snack,100,21,2100
23-06-2024,Tea Biscuit,Biscuit,30,13,390
23-06-2024,Chicken Puffs,Snack,25,14,350
23-06-2024,Ela Ada,Sweet,20,13,260
23-06-2024,Cream Bun,Bread,20,17,340
23-06-2024,Nannari Sharbat,Beverage,25,42,1050
23-06-2024,Sugiyan,Sweet,15,48,720
23-06-2024,Neyyappam,Sweet,20,36,720
23-06-2024,Black Forest Cake,Cake,500,36,18000
23-06-2024,Mixture,Snack,120,45,5400
23-06-2024,Jilebi,Sweet,50,38,1900
23-06-2024,Butter Biscuit,Biscuit,25,45,1125
23-06-2024,Vettu Cake,Cake,15,29,435
23-06-2024,Milk Bun,Bread,18,32,576
23-06-2024,Choco Lava Cake,Cake,80,38,3040
23-06-2024,Fruit Cake,Cake,350,35,12250
23-06-2024,Lemon Juice,Beverage,30,25,750
23-06-2024,Badam Milk,Beverage,40,12,480
23-06-2024,Ghee Cake,Cake,120,46,5520
23-06-2024,Mysore Pak,Sweet,180,23,4140
23-06-2024,Milk Bikis,Biscuit,25,24,600
23-06-2024,Marble Cake,Cake,90,21,1890
23-06-2024,Pineapple Juice,Beverage,35,20,700
24-06-2024,Parippu Vada,Snack,10,25,250
24-06-2024,Egg Puffs,Snack,20,46,920
24-06-2024,Butter Bun,Bread,15,22,330
24-06-2024,Plum Cake,Cake,150,10,1500
24-06-2024,Pazhampori (Banana Fry),Snack,12,20,240
24-06-2024,Uzhunnu Vada,Snack,12,35,420
24-06-2024,Ullivada,Snack,10,49,490
24-06-2024,Banana Chips,Snack,100,38,3800
24-06-2024,Tea Biscuit,Biscuit,30,25,750
24-06-2024,Chicken Puffs,Snack,25,41,1025
24-06-2024,Ela Ada,Sweet,20,21,420
24-06-2024,Cream Bun,Bread,20,29,580
24-06-2024,Nannari Sharbat,Beverage,25,5,125
24-06-2024,Sugiyan,Sweet,15,12,180
24-06-2024,Neyyappam,Sweet,20,49,980
24-06-2024,Black Forest Cake,Cake,500,37,18500
24-06-2024,Mixture,Snack,120,50,6000
24-06-2024,Jilebi,Sweet,50,41,2050
24-06-2024,Butter Biscuit,Biscuit,25,27,675
